date,week,state,region,channel,treated,geolift_period,spend_brl,impressions,conv_shapley,conv_true_incremental,cac_shapley_brl,cac_true_brl,plan
2023-01-02,1,SP,Sudeste,meta,1,0,43028.745,3585728,0,0,,,HBO
2023-01-02,1,RJ,Sudeste,meta,1,0,16185.125,1348760,0,0,,,HBO
2023-01-02,1,MG,Sudeste,meta,0,0,20132.715,1677726,0,0,,,HBO
2023-01-02,1,ES,Sudeste,meta,0,0,3750.2125,312518,0,0,,,HBO
2023-01-02,1,PR,Sul,meta,1,0,11053.255,921104,0,0,,,HBO
2023-01-02,1,SC,Sul,meta,0,0,7105.665,592138,0,0,,,HBO
2023-01-02,1,RS,Sul,meta,1,0,11053.255,921104,0,0,,,HBO
2023-01-02,1,BA,Nordeste,meta,0,0,14211.3275,1184277,0,0,,,HBO
2023-01-02,1,CE,Nordeste,meta,1,0,8882.08,740173,0,0,,,HBO
2023-01-02,1,PE,Nordeste,meta,0,0,9474.22,789518,0,0,,,HBO
2023-01-02,1,MA,Nordeste,meta,0,0,6710.905,559242,0,0,,,HBO
2023-01-02,1,PB,Nordeste,meta,0,0,3947.59,328966,0,0,,,HBO
2023-01-02,1,RN,Nordeste,meta,0,0,3552.8325,296069,0,0,,,HBO
2023-01-02,1,AL,Nordeste,meta,0,0,3158.0725,263172,0,0,,,HBO
2023-01-02,1,SE,Nordeste,meta,0,0,2171.175,180931,0,0,,,HBO
2023-01-02,1,PI,Nordeste,meta,0,0,3158.0725,263172,0,0,,,HBO
2023-01-02,1,GO,Centro-Oeste,meta,0,0,6513.525,542794,0,0,,,HBO
2023-01-02,1,MT,Centro-Oeste,meta,0,0,3355.4525,279621,0,0,,,HBO
2023-01-02,1,MS,Centro-Oeste,meta,0,0,2565.935,213828,0,0,,,HBO
2023-01-02,1,DF,Centro-Oeste,meta,0,0,2763.315,230276,0,0,,,HBO
2023-01-02,1,AM,Norte,meta,0,0,3947.59,328966,0,0,,,HBO
2023-01-02,1,PA,Norte,meta,0,0,8289.9425,690828,0,0,,,HBO
2023-01-02,1,RO,Norte,meta,0,0,1579.0375,131586,0,0,,,HBO
2023-01-02,1,AC,Norte,meta,0,0,789.5175,65793,0,0,,,HBO
2023-01-02,1,RR,Norte,meta,0,0,592.1375,49345,0,0,,,HBO
2023-01-02,1,AP,Norte,meta,0,0,789.5175,65793,0,0,,,HBO
2023-01-02,1,TO,Norte,meta,0,0,1381.6575,115138,0,0,,,HBO
2023-01-02,1,SP,Sudeste,search,1,0,30734.8175,3841852,0,0,,,HBO
2023-01-02,1,RJ,Sudeste,search,1,0,11560.8025,1445100,0,0,,,HBO
2023-01-02,1,MG,Sudeste,search,0,0,14380.51,1797564,0,0,,,HBO
2023-01-02,1,ES,Sudeste,search,0,0,2678.7225,334840,0,0,,,HBO
2023-01-02,1,PR,Sul,search,1,0,7895.1825,986898,0,0,,,HBO
2023-01-02,1,SC,Sul,search,0,0,5075.475,634434,0,0,,,HBO
2023-01-02,1,RS,Sul,search,1,0,7895.1825,986898,0,0,,,HBO
2023-01-02,1,BA,Nordeste,search,0,0,10150.95,1268868,0,0,,,HBO
2023-01-02,1,CE,Nordeste,search,1,0,6344.3425,793043,0,0,,,HBO
2023-01-02,1,PE,Nordeste,search,0,0,6767.3,845912,0,0,,,HBO
2023-01-02,1,MA,Nordeste,search,0,0,4793.5025,599188,0,0,,,HBO
2023-01-02,1,PB,Nordeste,search,0,0,2819.7075,352463,0,0,,,HBO
2023-01-02,1,RN,Nordeste,search,0,0,2537.7375,317217,0,0,,,HBO
2023-01-02,1,AL,Nordeste,search,0,0,2255.7675,281971,0,0,,,HBO
2023-01-02,1,SE,Nordeste,search,0,0,1550.84,193855,0,0,,,HBO
2023-01-02,1,PI,Nordeste,search,0,0,2255.7675,281971,0,0,,,HBO
2023-01-02,1,GO,Centro-Oeste,search,0,0,4652.5175,581565,0,0,,,HBO
2023-01-02,1,MT,Centro-Oeste,search,0,0,2396.7525,299594,0,0,,,HBO
2023-01-02,1,MS,Centro-Oeste,search,0,0,1832.81,229101,0,0,,,HBO
2023-01-02,1,DF,Centro-Oeste,search,0,0,1973.795,246724,0,0,,,HBO
2023-01-02,1,AM,Norte,search,0,0,2819.7075,352463,0,0,,,HBO
2023-01-02,1,PA,Norte,search,0,0,5921.3875,740173,0,0,,,HBO
2023-01-02,1,RO,Norte,search,0,0,1127.8825,140985,0,0,,,HBO
2023-01-02,1,AC,Norte,search,0,0,563.9425,70492,0,0,,,HBO
2023-01-02,1,RR,Norte,search,0,0,422.955,52870,0,0,,,HBO
2023-01-02,1,AP,Norte,search,0,0,563.9425,70492,0,0,,,HBO
2023-01-02,1,TO,Norte,search,0,0,986.8975,123362,0,0,,,HBO
2023-01-09,2,SP,Sudeste,youtube,1,0,59794.2425,3321902,0,0,,,HBO
2023-01-09,2,RJ,Sudeste,youtube,1,0,22491.4125,1249523,0,0,,,HBO
2023-01-09,2,MG,Sudeste,youtube,0,0,27977.1225,1554284,0,0,,,HBO
2023-01-09,2,ES,Sudeste,youtube,0,0,5211.425,289524,0,0,,,HBO
2023-01-09,2,PR,Sul,youtube,1,0,15359.9875,853332,0,0,,,HBO
2023-01-09,2,SC,Sul,youtube,0,0,9874.2775,548571,0,0,,,HBO
2023-01-09,2,RS,Sul,youtube,1,0,15359.9875,853332,0,0,,,HBO
2023-01-09,2,BA,Nordeste,youtube,0,0,19748.5575,1097142,0,0,,,HBO
2023-01-09,2,CE,Nordeste,youtube,1,0,12342.8475,685714,0,0,,,HBO
2023-01-09,2,PE,Nordeste,youtube,0,0,13165.705,731428,0,0,,,HBO
2023-01-09,2,MA,Nordeste,youtube,0,0,9325.7075,518095,0,0,,,HBO
2023-01-09,2,PB,Nordeste,youtube,0,0,5485.71,304762,0,0,,,HBO
2023-01-09,2,RN,Nordeste,youtube,0,0,4937.14,274286,0,0,,,HBO
2023-01-09,2,AL,Nordeste,youtube,0,0,4388.5675,243809,0,0,,,HBO
2023-01-09,2,SE,Nordeste,youtube,0,0,3017.14,167619,0,0,,,HBO
2023-01-09,2,PI,Nordeste,youtube,0,0,4388.5675,243809,0,0,,,HBO
2023-01-09,2,GO,Centro-Oeste,youtube,0,0,9051.4225,502857,0,0,,,HBO
2023-01-09,2,MT,Centro-Oeste,youtube,0,0,4662.8525,259047,0,0,,,HBO
2023-01-09,2,MS,Centro-Oeste,youtube,0,0,3565.7125,198095,0,0,,,HBO
2023-01-09,2,DF,Centro-Oeste,youtube,0,0,3839.9975,213333,0,0,,,HBO
2023-01-09,2,AM,Norte,youtube,0,0,5485.71,304762,0,0,,,HBO
2023-01-09,2,PA,Norte,youtube,0,0,11519.9925,640000,0,0,,,HBO
2023-01-09,2,RO,Norte,youtube,0,0,2194.285,121904,0,0,,,HBO
2023-01-09,2,AC,Norte,youtube,0,0,1097.1425,60952,0,0,,,HBO
2023-01-09,2,RR,Norte,youtube,0,0,822.8575,45714,0,0,,,HBO
2023-01-09,2,AP,Norte,youtube,0,0,1097.1425,60952,0,0,,,HBO
2023-01-09,2,TO,Norte,youtube,0,0,1919.9975,106666,0,0,,,HBO
2023-01-09,2,SP,Sudeste,meta,1,0,52319.9625,4359996,0,0,,,HBO
2023-01-09,2,RJ,Sudeste,meta,1,0,19679.985,1639999,0,0,,,HBO
2023-01-09,2,MG,Sudeste,meta,0,0,24479.9825,2039998,0,0,,,HBO
2023-01-09,2,ES,Sudeste,meta,0,0,4559.9975,380000,0,0,,,HBO
2023-01-09,2,PR,Sul,meta,1,0,13439.99,1119999,0,0,,,HBO
2023-01-09,2,SC,Sul,meta,0,0,8639.9925,719999,0,0,,,HBO
2023-01-09,2,RS,Sul,meta,1,0,13439.99,1119999,0,0,,,HBO
2023-01-09,2,BA,Nordeste,meta,0,0,17279.9875,1439999,0,0,,,HBO
2023-01-09,2,CE,Nordeste,meta,1,0,10799.9925,899999,0,0,,,HBO
2023-01-09,2,PE,Nordeste,meta,0,0,11519.9925,959999,0,0,,,HBO
2023-01-09,2,MA,Nordeste,meta,0,0,8159.995,679999,0,0,,,HBO
2023-01-09,2,PB,Nordeste,meta,0,0,4799.9975,400000,0,0,,,HBO
2023-01-09,2,RN,Nordeste,meta,0,0,4319.9975,360000,0,0,,,HBO
2023-01-09,2,AL,Nordeste,meta,0,0,3839.9975,320000,0,0,,,HBO
2023-01-09,2,SE,Nordeste,meta,0,0,2639.9975,220000,0,0,,,HBO
2023-01-09,2,PI,Nordeste,meta,0,0,3839.9975,320000,0,0,,,HBO
2023-01-09,2,GO,Centro-Oeste,meta,0,0,7919.995,660000,0,0,,,HBO
2023-01-09,2,MT,Centro-Oeste,meta,0,0,4079.9975,340000,0,0,,,HBO
2023-01-09,2,MS,Centro-Oeste,meta,0,0,3119.9975,260000,0,0,,,HBO
2023-01-09,2,DF,Centro-Oeste,meta,0,0,3359.9975,280000,0,0,,,HBO
2023-01-09,2,AM,Norte,meta,0,0,4799.9975,400000,0,0,,,HBO
2023-01-09,2,PA,Norte,meta,0,0,10079.9925,839999,0,0,,,HBO
2023-01-09,2,RO,Norte,meta,0,0,1919.9975,160000,0,0,,,HBO
2023-01-09,2,AC,Norte,meta,0,0,960.0,80000,0,0,,,HBO
2023-01-09,2,RR,Norte,meta,0,0,720.0,60000,0,0,,,HBO
2023-01-09,2,AP,Norte,meta,0,0,960.0,80000,0,0,,,HBO
2023-01-09,2,TO,Norte,meta,0,0,1680.0,140000,0,0,,,HBO
2023-01-09,2,SP,Sudeste,search,1,0,37371.4,4671425,0,0,,,HBO
2023-01-09,2,RJ,Sudeste,search,1,0,14057.1325,1757142,0,0,,,HBO
2023-01-09,2,MG,Sudeste,search,0,0,17485.7025,2185712,0,0,,,HBO
2023-01-09,2,ES,Sudeste,search,0,0,3257.14,407142,0,0,,,HBO
2023-01-09,2,PR,Sul,search,1,0,9599.9925,1199999,0,0,,,HBO
2023-01-09,2,SC,Sul,search,0,0,6171.425,771428,0,0,,,HBO
2023-01-09,2,RS,Sul,search,1,0,9599.9925,1199999,0,0,,,HBO
2023-01-09,2,BA,Nordeste,search,0,0,12342.8475,1542856,0,0,,,HBO
2023-01-09,2,CE,Nordeste,search,1,0,7714.28,964285,0,0,,,HBO
2023-01-09,2,PE,Nordeste,search,0,0,8228.565,1028570,0,0,,,HBO
2023-01-09,2,MA,Nordeste,search,0,0,5828.5675,728571,0,0,,,HBO
2023-01-09,2,PB,Nordeste,search,0,0,3428.57,428571,0,0,,,HBO
2023-01-09,2,RN,Nordeste,search,0,0,3085.7125,385714,0,0,,,HBO
2023-01-09,2,AL,Nordeste,search,0,0,2742.855,342857,0,0,,,HBO
2023-01-09,2,SE,Nordeste,search,0,0,1885.7125,235714,0,0,,,HBO
2023-01-09,2,PI,Nordeste,search,0,0,2742.855,342857,0,0,,,HBO
2023-01-09,2,GO,Centro-Oeste,search,0,0,5657.1375,707142,0,0,,,HBO
2023-01-09,2,MT,Centro-Oeste,search,0,0,2914.2825,364285,0,0,,,HBO
2023-01-09,2,MS,Centro-Oeste,search,0,0,2228.57,278571,0,0,,,HBO
2023-01-09,2,DF,Centro-Oeste,search,0,0,2399.9975,300000,0,0,,,HBO
2023-01-09,2,AM,Norte,search,0,0,3428.57,428571,0,0,,,HBO
2023-01-09,2,PA,Norte,search,0,0,7199.995,899999,0,0,,,HBO
2023-01-09,2,RO,Norte,search,0,0,1371.4275,171428,0,0,,,HBO
2023-01-09,2,AC,Norte,search,0,0,685.715,85714,0,0,,,HBO
2023-01-09,2,RR,Norte,search,0,0,514.285,64286,0,0,,,HBO
2023-01-09,2,AP,Norte,search,0,0,685.715,85714,0,0,,,HBO
2023-01-09,2,TO,Norte,search,0,0,1200.0,150000,0,0,,,HBO
2023-01-16,3,SP,Sudeste,youtube,1,0,52268.85,2903825,0,0,,,HBO
2023-01-16,3,RJ,Sudeste,youtube,1,0,19660.76,1092264,0,0,,,HBO
2023-01-16,3,MG,Sudeste,youtube,0,0,24456.0675,1358670,0,0,,,HBO
2023-01-16,3,ES,Sudeste,youtube,0,0,4555.5425,253086,0,0,,,HBO
2023-01-16,3,PR,Sul,youtube,1,0,13426.86,745936,0,0,,,HBO
2023-01-16,3,SC,Sul,youtube,0,0,8631.5525,479530,0,0,,,HBO
2023-01-16,3,RS,Sul,youtube,1,0,13426.86,745936,0,0,,,HBO
2023-01-16,3,BA,Nordeste,youtube,0,0,17263.1075,959061,0,0,,,HBO
2023-01-16,3,CE,Nordeste,youtube,1,0,10789.4425,599413,0,0,,,HBO
2023-01-16,3,PE,Nordeste,youtube,0,0,11508.7375,639374,0,0,,,HBO
2023-01-16,3,MA,Nordeste,youtube,0,0,8152.0225,452890,0,0,,,HBO
2023-01-16,3,PB,Nordeste,youtube,0,0,4795.3075,266406,0,0,,,HBO
2023-01-16,3,RN,Nordeste,youtube,0,0,4315.7775,239765,0,0,,,HBO
2023-01-16,3,AL,Nordeste,youtube,0,0,3836.245,213125,0,0,,,HBO
2023-01-16,3,SE,Nordeste,youtube,0,0,2637.42,146523,0,0,,,HBO
2023-01-16,3,PI,Nordeste,youtube,0,0,3836.245,213125,0,0,,,HBO
2023-01-16,3,GO,Centro-Oeste,youtube,0,0,7912.2575,439570,0,0,,,HBO
2023-01-16,3,MT,Centro-Oeste,youtube,0,0,4076.0125,226445,0,0,,,HBO
2023-01-16,3,MS,Centro-Oeste,youtube,0,0,3116.95,173164,0,0,,,HBO
2023-01-16,3,DF,Centro-Oeste,youtube,0,0,3356.715,186484,0,0,,,HBO
2023-01-16,3,AM,Norte,youtube,0,0,4795.3075,266406,0,0,,,HBO
2023-01-16,3,PA,Norte,youtube,0,0,10070.145,559452,0,0,,,HBO
2023-01-16,3,RO,Norte,youtube,0,0,1918.1225,106562,0,0,,,HBO
2023-01-16,3,AC,Norte,youtube,0,0,959.0625,53281,0,0,,,HBO
2023-01-16,3,RR,Norte,youtube,0,0,719.295,39961,0,0,,,HBO
2023-01-16,3,AP,Norte,youtube,0,0,959.0625,53281,0,0,,,HBO
2023-01-16,3,TO,Norte,youtube,0,0,1678.3575,93242,0,0,,,HBO
2023-01-16,3,SP,Sudeste,meta,1,0,45735.245,3811270,0,0,,,HBO
2023-01-16,3,RJ,Sudeste,meta,1,0,17203.165,1433597,0,0,,,HBO
2023-01-16,3,MG,Sudeste,meta,0,0,21399.06,1783255,0,0,,,HBO
2023-01-16,3,ES,Sudeste,meta,0,0,3986.1,332175,0,0,,,HBO
2023-01-16,3,PR,Sul,meta,1,0,11748.5025,979042,0,0,,,HBO
2023-01-16,3,SC,Sul,meta,0,0,7552.61,629384,0,0,,,HBO
2023-01-16,3,RS,Sul,meta,1,0,11748.5025,979042,0,0,,,HBO
2023-01-16,3,BA,Nordeste,meta,0,0,15105.2175,1258768,0,0,,,HBO
2023-01-16,3,CE,Nordeste,meta,1,0,9440.7625,786730,0,0,,,HBO
2023-01-16,3,PE,Nordeste,meta,0,0,10070.145,839179,0,0,,,HBO
2023-01-16,3,MA,Nordeste,meta,0,0,7133.02,594418,0,0,,,HBO
2023-01-16,3,PB,Nordeste,meta,0,0,4195.895,349658,0,0,,,HBO
2023-01-16,3,RN,Nordeste,meta,0,0,3776.305,314692,0,0,,,HBO
2023-01-16,3,AL,Nordeste,meta,0,0,3356.715,279726,0,0,,,HBO
2023-01-16,3,SE,Nordeste,meta,0,0,2307.7425,192312,0,0,,,HBO
2023-01-16,3,PI,Nordeste,meta,0,0,3356.715,279726,0,0,,,HBO
2023-01-16,3,GO,Centro-Oeste,meta,0,0,6923.225,576935,0,0,,,HBO
2023-01-16,3,MT,Centro-Oeste,meta,0,0,3566.51,297209,0,0,,,HBO
2023-01-16,3,MS,Centro-Oeste,meta,0,0,2727.33,227278,0,0,,,HBO
2023-01-16,3,DF,Centro-Oeste,meta,0,0,2937.125,244760,0,0,,,HBO
2023-01-16,3,AM,Norte,meta,0,0,4195.895,349658,0,0,,,HBO
2023-01-16,3,PA,Norte,meta,0,0,8811.3775,734281,0,0,,,HBO
2023-01-16,3,RO,Norte,meta,0,0,1678.3575,139863,0,0,,,HBO
2023-01-16,3,AC,Norte,meta,0,0,839.18,69932,0,0,,,HBO
2023-01-16,3,RR,Norte,meta,0,0,629.385,52448,0,0,,,HBO
2023-01-16,3,AP,Norte,meta,0,0,839.18,69932,0,0,,,HBO
2023-01-16,3,TO,Norte,meta,0,0,1468.5625,122380,0,0,,,HBO
2023-01-16,3,SP,Sudeste,search,1,0,32668.0325,4083504,0,0,,,HBO
2023-01-16,3,RJ,Sudeste,search,1,0,12287.975,1535997,0,0,,,HBO
2023-01-16,3,MG,Sudeste,search,0,0,15285.0425,1910630,0,0,,,HBO
2023-01-16,3,ES,Sudeste,search,0,0,2847.215,355902,0,0,,,HBO
2023-01-16,3,PR,Sul,search,1,0,8391.7875,1048973,0,0,,,HBO
2023-01-16,3,SC,Sul,search,0,0,5394.72,674340,0,0,,,HBO
2023-01-16,3,RS,Sul,search,1,0,8391.7875,1048973,0,0,,,HBO
2023-01-16,3,BA,Nordeste,search,0,0,10789.4425,1348680,0,0,,,HBO
2023-01-16,3,CE,Nordeste,search,1,0,6743.4,842925,0,0,,,HBO
2023-01-16,3,PE,Nordeste,search,0,0,7192.96,899120,0,0,,,HBO
2023-01-16,3,MA,Nordeste,search,0,0,5095.015,636877,0,0,,,HBO
2023-01-16,3,PB,Nordeste,search,0,0,2997.0675,374633,0,0,,,HBO
2023-01-16,3,RN,Nordeste,search,0,0,2697.36,337170,0,0,,,HBO
2023-01-16,3,AL,Nordeste,search,0,0,2397.6525,299706,0,0,,,HBO
2023-01-16,3,SE,Nordeste,search,0,0,1648.3875,206048,0,0,,,HBO
2023-01-16,3,PI,Nordeste,search,0,0,2397.6525,299706,0,0,,,HBO
2023-01-16,3,GO,Centro-Oeste,search,0,0,4945.16,618145,0,0,,,HBO
2023-01-16,3,MT,Centro-Oeste,search,0,0,2547.5075,318438,0,0,,,HBO
2023-01-16,3,MS,Centro-Oeste,search,0,0,1948.0925,243512,0,0,,,HBO
2023-01-16,3,DF,Centro-Oeste,search,0,0,2097.9475,262243,0,0,,,HBO
2023-01-16,3,AM,Norte,search,0,0,2997.0675,374633,0,0,,,HBO
2023-01-16,3,PA,Norte,search,0,0,6293.84,786730,0,0,,,HBO
2023-01-16,3,RO,Norte,search,0,0,1198.8275,149853,0,0,,,HBO
2023-01-16,3,AC,Norte,search,0,0,599.4125,74926,0,0,,,HBO
2023-01-16,3,RR,Norte,search,0,0,449.56,56195,0,0,,,HBO
2023-01-16,3,AP,Norte,search,0,0,599.4125,74926,0,0,,,HBO
2023-01-16,3,TO,Norte,search,0,0,1048.9725,131122,0,0,,,HBO
2023-01-23,4,SP,Sudeste,youtube,1,0,51771.7125,2876206,0,0,,,HBO
2023-01-23,4,RJ,Sudeste,youtube,1,0,19473.7625,1081876,0,0,,,HBO
2023-01-23,4,MG,Sudeste,youtube,0,0,24223.4625,1345748,0,0,,,HBO
2023-01-23,4,ES,Sudeste,youtube,0,0,4512.2125,250678,0,0,,,HBO
2023-01-23,4,PR,Sul,youtube,1,0,13299.155,738842,0,0,,,HBO
2023-01-23,4,SC,Sul,youtube,0,0,8549.4575,474970,0,0,,,HBO
2023-01-23,4,RS,Sul,youtube,1,0,13299.155,738842,0,0,,,HBO
2023-01-23,4,BA,Nordeste,youtube,0,0,17098.915,949940,0,0,,,HBO
2023-01-23,4,CE,Nordeste,youtube,1,0,10686.82,593712,0,0,,,HBO
2023-01-23,4,PE,Nordeste,youtube,0,0,11399.275,633293,0,0,,,HBO
2023-01-23,4,MA,Nordeste,youtube,0,0,8074.4875,448582,0,0,,,HBO
2023-01-23,4,PB,Nordeste,youtube,0,0,4749.6975,263872,0,0,,,HBO
2023-01-23,4,RN,Nordeste,youtube,0,0,4274.7275,237485,0,0,,,HBO
2023-01-23,4,AL,Nordeste,youtube,0,0,3799.7575,211098,0,0,,,HBO
2023-01-23,4,SE,Nordeste,youtube,0,0,2612.335,145130,0,0,,,HBO
2023-01-23,4,PI,Nordeste,youtube,0,0,3799.7575,211098,0,0,,,HBO
2023-01-23,4,GO,Centro-Oeste,youtube,0,0,7837.0025,435389,0,0,,,HBO
2023-01-23,4,MT,Centro-Oeste,youtube,0,0,4037.2425,224291,0,0,,,HBO
2023-01-23,4,MS,Centro-Oeste,youtube,0,0,3087.305,171517,0,0,,,HBO
2023-01-23,4,DF,Centro-Oeste,youtube,0,0,3324.79,184710,0,0,,,HBO
2023-01-23,4,AM,Norte,youtube,0,0,4749.6975,263872,0,0,,,HBO
2023-01-23,4,PA,Norte,youtube,0,0,9974.3675,554131,0,0,,,HBO
2023-01-23,4,RO,Norte,youtube,0,0,1899.88,105549,0,0,,,HBO
2023-01-23,4,AC,Norte,youtube,0,0,949.94,52774,0,0,,,HBO
2023-01-23,4,RR,Norte,youtube,0,0,712.455,39581,0,0,,,HBO
2023-01-23,4,AP,Norte,youtube,0,0,949.94,52774,0,0,,,HBO
2023-01-23,4,TO,Norte,youtube,0,0,1662.395,92355,0,0,,,HBO
2023-01-23,4,SP,Sudeste,meta,1,0,45300.2475,3775020,0,0,,,HBO
2023-01-23,4,RJ,Sudeste,meta,1,0,17039.5425,1419962,0,0,,,HBO
2023-01-23,4,MG,Sudeste,meta,0,0,21195.53,1766294,0,0,,,HBO
2023-01-23,4,ES,Sudeste,meta,0,0,3948.1875,329016,0,0,,,HBO
2023-01-23,4,PR,Sul,meta,1,0,11636.76,969730,0,0,,,HBO
2023-01-23,4,SC,Sul,meta,0,0,7480.775,623398,0,0,,,HBO
2023-01-23,4,RS,Sul,meta,1,0,11636.76,969730,0,0,,,HBO
2023-01-23,4,BA,Nordeste,meta,0,0,14961.55,1246796,0,0,,,HBO
2023-01-23,4,CE,Nordeste,meta,1,0,9350.9675,779247,0,0,,,HBO
2023-01-23,4,PE,Nordeste,meta,0,0,9974.3675,831197,0,0,,,HBO
2023-01-23,4,MA,Nordeste,meta,0,0,7065.1775,588764,0,0,,,HBO
2023-01-23,4,PB,Nordeste,meta,0,0,4155.985,346332,0,0,,,HBO
2023-01-23,4,RN,Nordeste,meta,0,0,3740.3875,311699,0,0,,,HBO
2023-01-23,4,AL,Nordeste,meta,0,0,3324.79,277066,0,0,,,HBO
2023-01-23,4,SE,Nordeste,meta,0,0,2285.7925,190482,0,0,,,HBO
2023-01-23,4,PI,Nordeste,meta,0,0,3324.79,277066,0,0,,,HBO
2023-01-23,4,GO,Centro-Oeste,meta,0,0,6857.3775,571448,0,0,,,HBO
2023-01-23,4,MT,Centro-Oeste,meta,0,0,3532.5875,294382,0,0,,,HBO
2023-01-23,4,MS,Centro-Oeste,meta,0,0,2701.39,225116,0,0,,,HBO
2023-01-23,4,DF,Centro-Oeste,meta,0,0,2909.19,242432,0,0,,,HBO
2023-01-23,4,AM,Norte,meta,0,0,4155.985,346332,0,0,,,HBO
2023-01-23,4,PA,Norte,meta,0,0,8727.57,727298,0,0,,,HBO
2023-01-23,4,RO,Norte,meta,0,0,1662.395,138533,0,0,,,HBO
2023-01-23,4,AC,Norte,meta,0,0,831.1975,69266,0,0,,,HBO
2023-01-23,4,RR,Norte,meta,0,0,623.3975,51950,0,0,,,HBO
2023-01-23,4,AP,Norte,meta,0,0,831.1975,69266,0,0,,,HBO
2023-01-23,4,TO,Norte,meta,0,0,1454.595,121216,0,0,,,HBO
2023-01-23,4,SP,Sudeste,search,1,0,32357.32,4044665,0,0,,,HBO
2023-01-23,4,RJ,Sudeste,search,1,0,12171.1025,1521388,0,0,,,HBO
2023-01-23,4,MG,Sudeste,search,0,0,15139.6625,1892458,0,0,,,HBO
2023-01-23,4,ES,Sudeste,search,0,0,2820.1325,352516,0,0,,,HBO
2023-01-23,4,PR,Sul,search,1,0,8311.9725,1038996,0,0,,,HBO
2023-01-23,4,SC,Sul,search,0,0,5343.41,667926,0,0,,,HBO
2023-01-23,4,RS,Sul,search,1,0,8311.9725,1038996,0,0,,,HBO
2023-01-23,4,BA,Nordeste,search,0,0,10686.82,1335852,0,0,,,HBO
2023-01-23,4,CE,Nordeste,search,1,0,6679.2625,834908,0,0,,,HBO
2023-01-23,4,PE,Nordeste,search,0,0,7124.5475,890568,0,0,,,HBO
2023-01-23,4,MA,Nordeste,search,0,0,5046.555,630819,0,0,,,HBO
2023-01-23,4,PB,Nordeste,search,0,0,2968.5625,371070,0,0,,,HBO
2023-01-23,4,RN,Nordeste,search,0,0,2671.705,333963,0,0,,,HBO
2023-01-23,4,AL,Nordeste,search,0,0,2374.85,296856,0,0,,,HBO
2023-01-23,4,SE,Nordeste,search,0,0,1632.71,204088,0,0,,,HBO
2023-01-23,4,PI,Nordeste,search,0,0,2374.85,296856,0,0,,,HBO
2023-01-23,4,GO,Centro-Oeste,search,0,0,4898.1275,612266,0,0,,,HBO
2023-01-23,4,MT,Centro-Oeste,search,0,0,2523.2775,315410,0,0,,,HBO
2023-01-23,4,MS,Centro-Oeste,search,0,0,1929.565,241196,0,0,,,HBO
2023-01-23,4,DF,Centro-Oeste,search,0,0,2077.9925,259749,0,0,,,HBO
2023-01-23,4,AM,Norte,search,0,0,2968.5625,371070,0,0,,,HBO
2023-01-23,4,PA,Norte,search,0,0,6233.98,779247,0,0,,,HBO
2023-01-23,4,RO,Norte,search,0,0,1187.425,148428,0,0,,,HBO
2023-01-23,4,AC,Norte,search,0,0,593.7125,74214,0,0,,,HBO
2023-01-23,4,RR,Norte,search,0,0,445.285,55660,0,0,,,HBO
2023-01-23,4,AP,Norte,search,0,0,593.7125,74214,0,0,,,HBO
2023-01-23,4,TO,Norte,search,0,0,1038.9975,129874,0,0,,,HBO
2023-01-30,5,SP,Sudeste,youtube,1,0,53235.0025,2957500,0,0,,,HBO
2023-01-30,5,RJ,Sudeste,youtube,1,0,20024.175,1112454,0,0,,,HBO
2023-01-30,5,MG,Sudeste,youtube,0,0,24908.12,1383784,0,0,,,HBO
2023-01-30,5,ES,Sudeste,youtube,0,0,4639.7475,257764,0,0,,,HBO
2023-01-30,5,PR,Sul,youtube,1,0,13675.0475,759725,0,0,,,HBO
2023-01-30,5,SC,Sul,youtube,0,0,8791.1025,488394,0,0,,,HBO
2023-01-30,5,RS,Sul,youtube,1,0,13675.0475,759725,0,0,,,HBO
2023-01-30,5,BA,Nordeste,youtube,0,0,17582.2025,976789,0,0,,,HBO
2023-01-30,5,CE,Nordeste,youtube,1,0,10988.8775,610493,0,0,,,HBO
2023-01-30,5,PE,Nordeste,youtube,0,0,11721.4675,651192,0,0,,,HBO
2023-01-30,5,MA,Nordeste,youtube,0,0,8302.7075,461261,0,0,,,HBO
2023-01-30,5,PB,Nordeste,youtube,0,0,4883.945,271330,0,0,,,HBO
2023-01-30,5,RN,Nordeste,youtube,0,0,4395.55,244197,0,0,,,HBO
2023-01-30,5,AL,Nordeste,youtube,0,0,3907.155,217064,0,0,,,HBO
2023-01-30,5,SE,Nordeste,youtube,0,0,2686.17,149232,0,0,,,HBO
2023-01-30,5,PI,Nordeste,youtube,0,0,3907.155,217064,0,0,,,HBO
2023-01-30,5,GO,Centro-Oeste,youtube,0,0,8058.51,447695,0,0,,,HBO
2023-01-30,5,MT,Centro-Oeste,youtube,0,0,4151.3525,230630,0,0,,,HBO
2023-01-30,5,MS,Centro-Oeste,youtube,0,0,3174.565,176364,0,0,,,HBO
2023-01-30,5,DF,Centro-Oeste,youtube,0,0,3418.7625,189931,0,0,,,HBO
2023-01-30,5,AM,Norte,youtube,0,0,4883.945,271330,0,0,,,HBO
2023-01-30,5,PA,Norte,youtube,0,0,10256.285,569794,0,0,,,HBO
2023-01-30,5,RO,Norte,youtube,0,0,1953.5775,108532,0,0,,,HBO
2023-01-30,5,AC,Norte,youtube,0,0,976.79,54266,0,0,,,HBO
